headword,pos,supplement,topic_tag,entry,meaning,meaning_en,meaning_ja,ipa,word_id,example_sentence,translated_sentence,sentence_id
aunt,noun,"CoreInventory_1: Family life

CoreInventory 2: 

Threshold: Personal identification",,aunt,『おば』 / おばさん(年長の婦人に対する敬称),,『おば』 / おばさん(年長の婦人に対する敬称),/ænt/,2659,My aunt gave me a beautiful necklace for my birthday.,私のおばさんが私の誕生日に美しいネックレスをくれた。,1623993
autumn,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,autumn,〈C〉〈U〉秋,,〈C〉〈U〉秋,/ˈɔː.təm/,2758,The beauty of autumn leaves is breathtaking.,秋の葉の光景は圧巻です。,1623469
awake,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,awake,"眠らずに,目がさめて / 《…に》気づいている《to ...》",,"眠らずに,目がさめて / 《…に》気づいている《to ...》",/əˈweɪk/,2817,The child was wide awake when his parents came home.,その子供は、両親が帰宅したときには完全に目を覚ましていた,1623470
away,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,away,離れて,,離れて,/əˈweɪ/,2824,She walked away from the accident scene.,彼女は事故現場から歩いて立ち去った。,1623471
baby,noun,"CoreInventory_1: Family life

CoreInventory 2: 

Threshold: Personal identification",,baby,"赤ん坊,赤ちゃん  / (家族・グループの中で)いちばん年少の人,最年少者  / 赤ん坊みたいな人  / (またbabe)《米俗》《特に若い女の子への呼びかけた用いて》かわいこちゃん  / 赤ん坊の[ような],赤ちゃん用の  / 《話》…'を'赤ちゃんのように扱う,甘やかす",,"赤ん坊,赤ちゃん  / (家族・グループの中で)いちばん年少の人,最年少者  / 赤ん坊みたいな人  / (またbabe)《米俗》《特に若い女の子への呼びかけた用いて》かわいこちゃん  / 赤ん坊の[ような],赤ちゃん用の  / 《話》…'を'赤ちゃんのように扱う,甘やかす",/ˈbeɪbi/,2932,The baby smiled at me.,私に笑顔を見せてくれた赤ちゃん。,1623994
back,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,back,"後方へ,後ろに([[backward]]) / (場所・状態が)もとへ,帰って,返して / (時間的に)さかのぼって,今から…前に([[ago]])",,"後方へ,後ろに([[backward]]) / (場所・状態が)もとへ,帰って,返して / (時間的に)さかのぼって,今から…前に([[ago]])",/bæk/,2958,He looked back and saw a car approaching.,彼は後ろを振り返り、車が近づいてくるのを見ました。,2996449
back,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Health and body care",,back,"〈C〉(人・動物の)背,背中,背部 / 《通例the〜》(正面に対して)《…の》後ろ,裏,奥,後部《of ...》 / 《通例the》背に似たもの, (手足の)甲, (刀の)みね, (いす・本の)背 / 〈C〉〈U〉(フットボール・ホッケーなどの)後衛",,"〈C〉(人・動物の)背,背中,背部 / 《通例the〜》(正面に対して)《…の》後ろ,裏,奥,後部《of ...》 / 《通例the》背に似たもの, (手足の)甲, (刀の)みね, (いす・本の)背 / 〈C〉〈U〉(フットボール・ホッケーなどの)後衛",/bæk/,3207967,He has a tattoo on his back.,彼は背中にタトゥーを入れている。,3008617
bad,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,bad,"悪い,不良の;不正な  / 適当でない,欠陥のある  / 《補語にのみ用いて》《…に》有害な《for ...》  / 病気の  / ひどい,激しい,重い  / 腐敗した,腐った  / 不快な,いやな  / へたな,まずい  / 《補語にのみ用いて》《話》《…を》悪いと(残念に)思っている《about ...》",,"悪い,不良の;不正な  / 適当でない,欠陥のある  / 《補語にのみ用いて》《…に》有害な《for ...》  / 病気の  / ひどい,激しい,重い  / 腐敗した,腐った  / 不快な,いやな  / へたな,まずい  / 《補語にのみ用いて》《話》《…を》悪いと(残念に)思っている《about ...》",/bæd/,3036,The food was bad.,その食べ物はおいしくなかった。,1623472
bag,noun,"CoreInventory_1: Shopping

CoreInventory 2: Clothes

Threshold: Shopping",,bag,"袋  / 袋状の物  / (女性の)ハンドバッグ;旅行かばん,スーツケース  / (…の)1袋分の量《+of+名》  / (野球の)走塁ベース  / 獲物入れ;(猟の)獲物",,"袋  / 袋状の物  / (女性の)ハンドバッグ;旅行かばん,スーツケース  / (…の)1袋分の量《+of+名》  / (野球の)走塁ベース  / 獲物入れ;(猟の)獲物",/bæɡ/,3058,I'm going to buy a bag.,私はバッグを買うつもりです。,1623473
ball,noun,"CoreInventory_1: Hobbies and pastimes

CoreInventory 2: 

Threshold: Free time, entertainment",,ball,"〈C〉球, ボール / 〈U〉球技, 野球 / 〈C〉弾丸 / 球状のもの / 《俗》睾丸(こうがん) /",,"〈C〉球, ボール / 〈U〉球技, 野球 / 〈C〉弾丸 / 球状のもの / 《俗》睾丸(こうがん) /",/bɔːl/,3139,I bought a new ball.,私は新しいボールを買った。,1623474
banana,noun,"CoreInventory_1: Food and drink

CoreInventory 2: 

Threshold: Food and drink",,banana,『バナナ』;バナナの木 / 《米俗》ドル,,『バナナ』;バナナの木 / 《米俗》ドル,/bəˈnænə/,3187,I bought a banana at the store.,お店でバナナを買った。,1623475
band,noun,"CoreInventory_1: Clothes

CoreInventory 2: 

Threshold: Shopping",,band,"〈C〉帯, バンド, ひも / (色の)すじ,しま  / 周波数",,"〈C〉帯, バンド, ひも / (色の)すじ,しま  / 周波数",/bænd/,3190,She used a rubber band to tie her hair into a ponytail.,彼女は髪を結ぶために、ゴム製のヘアバンドを使ってポニーテールを作った。,1623375
bank,noun,"CoreInventory_1: Things in the town, shops and shopping

CoreInventory 2: 

Threshold: Services",,bank,〈C〉銀行 / 貯金箱 / 貯蔵,,〈C〉銀行 / 貯金箱 / 貯蔵,/bæŋk/,3227,I deposited my money in the bank.,私は私のお金を銀行に預金しました。,1623476
bar,noun,"CoreInventory_1: Things in the town, shops and shopping

CoreInventory 2: 

Threshold: Food and drink",,bar,"〈C〉棒 / 《...に対する》障害《to, against ...》 / 酒場",,"〈C〉棒 / 《...に対する》障害《to, against ...》 / 酒場",/bɑːr/,3272,This bar is a popular student hangout.,このバーは学生に人気のたまり場です。,135098
baseball,noun,"CoreInventory_1: Hobbies and pastimes

CoreInventory 2: 

Threshold: Free time, entertainment",,baseball,〈U〉野球,,〈U〉野球,/ˈbeɪsˌbɔl/,3395,He loves playing baseball.,彼は野球をするのが大好きです。,1623478
basketball,noun,"CoreInventory_1: Hobbies and pastimes

CoreInventory 2: 

Threshold: Free time, entertainment",,basketball,"〈U〉バスケットボール,篭(ろう)球  / 〈C〉バスケットボール用のボール",,"〈U〉バスケットボール,篭(ろう)球  / 〈C〉バスケットボール用のボール",/'bæskɪtbɔːl/,3419,He loves playing basketball.,彼はバスケットボールを楽しんでいる。,1623479
bat,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Free time, entertainment",,bat,〈C〉(野球・クリケットの) バット / (特にバトミントン・スカッシュなどの)ラケット / 打者 / 打順 / バットによる一撃,,〈C〉(野球・クリケットの) バット / (特にバトミントン・スカッシュなどの)ラケット / 打者 / 打順 / バットによる一撃,/bæt/,3450,He hit the ball with his bat.,彼はバットでボールを打った。,3010702
bath,noun,"CoreInventory_1: Objects and rooms

CoreInventory 2: 

Threshold: House and home, environment",,bath,"入浴;水浴び  / (また《おもに米》bathtub,《話》tub)浴槽(よくそう),ふろ[がま]  / 浴室(bathroom);  / 《複数形で》(古代の)大浴場  / (化学作用を与えるための)浴液;電解そう",,"入浴;水浴び  / (また《おもに米》bathtub,《話》tub)浴槽(よくそう),ふろ[がま]  / 浴室(bathroom);  / 《複数形で》(古代の)大浴場  / (化学作用を与えるための)浴液;電解そう",/bæθ/,3455,I'm going to take a bath.,私はお風呂に入ります。,1623481
bathroom,noun,"CoreInventory_1: Objects and rooms

CoreInventory 2: 

Threshold: House and home, environment",,bathroom,"浴室,ふろ場  / 便所(toilet)",,"浴室,ふろ場  / 便所(toilet)",/ˈbɑːθruːm/,3472,I need to go to the bathroom.,トイレに行く必要がある。,1623995
be,be-verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,be,《補語を伴って》 ...である / 《位置・場所を伴う語句を伴って》 《...に》 ある / 存在する,,《補語を伴って》 ...である / 《位置・場所を伴う語句を伴って》 《...に》 ある / 存在する,/biː/,3539,I will be there soon.,すぐにそこに行くよ。,1625201
beach,noun,"CoreInventory_1: Holidays

CoreInventory 2: Travel and services vocab

Threshold: House and home, environment",,beach,"浜,海岸  / 海水浴場  / 〈ボートなど〉'を'浜に引き上げる",,"浜,海岸  / 海水浴場  / 〈ボートなど〉'を'浜に引き上げる",/biːtʃ/,3542,We had a great day at the beach.,私たちはビーチで素晴らしい一日を過ごしました。,1623482
bean,noun,"CoreInventory_1: Food and drink

CoreInventory 2: 

Threshold: Food and drink",,bean,豆(おもにいんげん豆・そら豆など大きめの豆類)  / 豆のさや(pod)  / 豆に似た実  / 《俗》頭,,豆(おもにいんげん豆・そら豆など大きめの豆類)  / 豆のさや(pod)  / 豆に似た実  / 《俗》頭,/biːn/,3566,I ate a bean for lunch.,昼ごはんにビーンを食べました。,1623483
bear,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,bear,〈C〉熊 / 〈C〉乱暴者 / (株式で)売り方,,〈C〉熊 / 〈C〉乱暴者 / (株式で)売り方,/bɛr/,3574,The bear ran across the field.,熊は野原を走っていった。,1623484
beautiful,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,beautiful,"美しい,きれいな  / 《話》みごとな,すばらしい  / 《名詞的に;the~》《単数扱い》美(beauty)  / 《名詞的に;the~》《複数扱い》美しい人たち(beautiful people);美しいもの",,"美しい,きれいな  / 《話》みごとな,すばらしい  / 《名詞的に;the~》《単数扱い》美(beauty)  / 《名詞的に;the~》《複数扱い》美しい人たち(beautiful people);美しいもの",/bjuːtɪfəl/,3609,She has a beautiful voice.,彼女は美しい声を持っている。,1623485
because,conjunction,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,because,"(なぜならば)…だから,…ゆえに  / 《否定文の主節とともに用い》…であるからといって  / 《おもに話》《名詞節を導いて》…ということ",,"(なぜならば)…だから,…ゆえに  / 《否定文の主節とともに用い》…であるからといって  / 《おもに話》《名詞節を導いて》…ということ",/bɪˈkɔz/,3627,I went to the store because I needed milk.,牛乳が必要だから店に行ったんだ。,1625202
become,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,become,...になる / 〈衣類などが〉〈人〉に似合う / にふさわしい,,...になる / 〈衣類などが〉〈人〉に似合う / にふさわしい,/bɪˈkʌm/,3632,He became a successful businessman.,彼は成功した実業家になった。,1623486
